user,total_logins,avg_login_hour,std_login_hour,weekend_login_rate,after_hours_rate,avg_hours_between_logins,min_login_hour,max_login_hour,total_web_visits,file_download_count,file_download_rate,file_upload_count,file_upload_rate,unique_sites,network_usage_mb,network_anomaly_score,usb_connect_count,unique_usb_devices,role,download_upload_ratio,unusual_hour_score,combined_risk,anomaly_login,anomaly_volume,anomaly_network,anomaly_usb,anomaly_overall,is_insider_threat,anomaly_conf,risk_score
DTAA/CLP0332,0.2362948960302457,0.7872375418014359,0.3817618699169899,0.0,0.0,0.4773460114899801,8,14,0.1080101140212776,0.0024469820554649,0.0057741348078667,0.0,0.0,401,0.0804573512906846,0.0806129247168554,0.0,0.0,IT_Admin,0.0509433962264151,0.0,0.0,0.1145285609750969,0.0244890902081889,0.0482744107744107,0.0,0.049271924510243,0,1,38.64512744408892
DTAA/CLS0819,0.128922495274102,0.4562912573563962,0.0749934884333057,0.0,0.0,0.9936523133541356,8,9,0.122608654167263,0.0073409461663947,0.0152638973348151,0.0023088023088023,0.0113575141147956,421,0.0944163860830527,0.0945685332585294,0.0958702064896755,1.0,IT_Admin,0.0169811320754716,0.0,0.0,0.0224980465299917,0.0355609337352988,0.0611928372957499,0.0958702064896755,0.0477495787372413,0,1,40.89839754568396
DTAA/CMC0814,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.993678808425977,7,7,0.1413100520013358,0.0261011419249592,0.047101267287899,0.006060606060606,0.02587451869555,1368,0.1180555555555555,0.1182019004873943,0.0,0.0,IT_Admin,0.0246998284734133,0.0,0.0,0.0,0.0595749996528817,0.0811831408115533,0.0,0.0411470350813969,0,1,35.47161384806208
DTAA/CMF0339,0.2623818525519849,0.5640916551517678,0.5281962528311998,0.3263291945240369,0.2793696275071633,0.41537599173852,0,23,0.1452697867468155,0.0171288743882544,0.0300690436568353,0.0025974025974025,0.0107873110496061,1508,0.1154250841750842,0.1155720747571794,0.0368731563421828,1.0,IT_Admin,0.0356603773584905,0.0,0.2741341439373071,0.3681054852094363,0.0473246724926626,0.0735699749248929,0.0368731563421828,0.1325134738573416,0,1,49.74834997487939
DTAA/CMM0900,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936732150219216,8,8,0.1118744334716855,0.0114192495921696,0.0260171867101695,0.0034632034632034,0.0186674035184673,901,0.0888397867564534,0.0889933027104737,0.0,0.0,IT_Admin,0.0182873730043541,0.0,0.0,0.0,0.040983701104962,0.0607708334612589,0.0,0.0295370037520514,0,1,33.60891196174581
DTAA/CMU0028,0.128922495274102,0.2709898781952307,0.0749656573103093,0.0,0.0,0.993676935037059,7,8,0.1012833357187157,0.0048939641109298,0.0123134510141444,0.002020202020202,0.0120253284726968,309,0.0775462962962963,0.0777025842420842,0.0,0.0,IT_Admin,0.0127358490566037,0.0,0.0,0.0224896971930928,0.0300209911926244,0.0513379091668565,0.0,0.0289642485074058,0,1,34.31769215786042
DTAA/CNB0615,0.128922495274102,0.2731320906710823,0.0750617574400996,0.0,0.0,0.9936778449688194,7,8,0.0940317732932589,0.0114192495921696,0.0309414922919526,0.0046176046176046,0.0296008085481769,1041,0.07628367003367,0.076440267891581,0.0,0.0,General,0.0139844617092119,0.0,0.0,0.0225185272320298,0.0431573433690812,0.0576105254394728,0.0,0.0351373333470541,0,1,33.803756988002576
DTAA/CNS0950,0.128922495274102,0.4611112354270625,0.0751299644123191,0.0,0.0,0.993660475977279,8,9,0.1447927102714565,0.0228384991843393,0.0402239399795384,0.0049062049062049,0.0204430584035847,1465,0.118651795735129,0.1187979943195764,0.0,0.0,IT_Admin,0.0264150943396226,0.0,0.0,0.0225389893236957,0.0552034295651359,0.0793683008025113,0.0,0.0447980228793493,0,1,34.650517612780654
DTAA/CNT0514,0.128922495274102,0.0,0.0,0.0,1.0,0.9936677286686616,6,6,0.1089165593244597,0.0032626427406199,0.0076349136824298,0.021067821067821,0.1166372768645495,293,0.0917157687991021,0.0918685788421753,0.0,0.0,IT_Admin,0.0009178990311065,0.0,0.0,0.4,0.0605919517654717,0.1016843720252811,0.0,0.1466282761242354,0,-1,52.255808613856324
DTAA/COS0121,0.2926275992438563,0.6730415822668414,0.546431421806152,0.2342187946301056,0.0578406169665809,0.3573210292039411,0,23,0.102571442202185,0.0089722675367047,0.0222918222226676,0.0017316017316017,0.0101782826608812,1103,0.0801066217732884,0.0802622812861601,0.3274336283185841,1.0,IT_Admin,0.0266846361185983,0.0,0.0420768107302929,0.2573313117175096,0.0347136843500352,0.0521352861283255,0.3274336283185841,0.1386314832317587,0,1,45.923150830265904
DTAA/CPM0959,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.993655551640694,7,7,0.1280950336338915,0.0342577487765089,0.0681863071772102,0.006060606060606,0.0285389208065787,1343,0.1118476430976431,0.1119955117640871,0.0,0.0,IT_Admin,0.032418524871355,0.0,0.0,0.0,0.068273836557357,0.0785241541812173,0.0,0.0435268813403793,0,1,36.191650394331056
DTAA/CPP0761,0.1311909262759924,0.3869027981225612,0.1161980438876757,0.0,0.0,0.974092525758047,8,16,0.1230380229950861,0.0212071778140293,0.0439421193053781,0.0023088023088023,0.011317956209597,1286,0.1006944444444444,0.1008450506679757,0.4852507374631268,1.0,IT_Admin,0.0490566037735849,0.0,0.0,0.0348594131663027,0.0499740511145854,0.0649438491505055,0.4852507374631268,0.1152293440887759,0,1,43.37790537274079
DTAA/CPS0559,0.2362948960302457,0.5851407400255451,0.367612035692372,0.0,0.0,0.4774012790200094,7,13,0.1120652640618291,0.0114192495921696,0.0259729773869577,0.0086580086580086,0.0465892080165657,1038,0.0915053310886644,0.0916581927837582,0.0,0.0,IT_Admin,0.0076688983566646,0.0,0.0,0.1102836107077116,0.0493763039108143,0.0735388818598249,0.0,0.0632373295106691,0,1,37.19639185345856
DTAA/CRC0996,0.911531190926276,0.9457103005000695,0.9810241973600082,0.0,0.3900621118012422,0.0144018606924302,0,23,0.0654548924192548,0.0089722675367047,0.034886620835039,0.0008658008658008,0.0079644877030497,769,0.0523989898989899,0.0525614502612293,0.0,0.0,General,0.0466981132075471,0.0,0.0,0.4503321039284993,0.0329236352122854,0.0346251890206138,0.0,0.1327625955615782,0,-1,57.82406043902822
DTAA/CRF0074,0.2328922495274102,0.924127139607856,0.3456619124359062,0.0,0.0,0.4861985453485077,9,15,0.1266638042078145,0.0277324632952691,0.055820977930788,0.002020202020202,0.0096202627781575,1353,0.1060255331088664,0.1061748308145447,0.0,0.0,IT_Admin,0.0721698113207547,0.0,0.0,0.1036985737307718,0.0561293286404042,0.0674634249765828,0.0,0.0624357647009801,0,1,40.83575439941613
DTAA/CRJ0934,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936652397376704,8,8,0.1105386193406803,0.0171288743882544,0.039496375173707,0.0028860028860028,0.0157437547618426,1188,0.0900322671156004,0.0901854903748378,0.0,0.0,IT_Admin,0.032418524871355,0.0,0.0,0.0,0.0465790378835423,0.0603168621740973,0.0,0.0313818788027641,0,1,33.545742020646664
DTAA/CRM0058,0.0631379962192816,0.4635353179655261,0.075232592202921,0.0,0.0,0.9790117978505778,8,9,0.0336338915128095,0.0203915171288743,0.1537736136038694,0.0098124098124098,0.1750616832306973,230,0.0382645903479236,0.0384305200042077,0.0,0.0,General,0.0121293800539083,0.0,0.0,0.0225697776608763,0.1361320900737058,0.0929834275010331,0.0,0.0765345328162743,0,1,47.249190700628205
DTAA/CSA0071,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936670596011906,8,8,0.1237059300605887,0.0130505709624796,0.0268955850737483,0.0034632034632034,0.0168854496799069,552,0.0982393378226711,0.0983905466531084,0.0,0.0,IT_Admin,0.020899854862119,0.0,0.0,0.0,0.043254613452964,0.0656977825655654,0.0,0.0315635603499287,0,1,33.66467737059635
DTAA/CSB0363,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.9936575053177084,7,7,0.1381136396164305,0.0179445350734094,0.0331302599240336,0.0054834054834054,0.0239511369856197,1431,0.1119177890011223,0.1120656404502261,0.0,0.0,IT_Admin,0.0186792452830188,0.0,0.0,0.0,0.0513731989809888,0.0767311281949213,0.0,0.0371634016920764,0,1,34.94852287841616
DTAA/CSC0297,0.2468809073724007,0.450806117421082,0.4724582665392549,0.1386774902756637,0.5525114155251142,0.4506844362784959,0,23,0.107342206955775,0.0065252854812398,0.015493288253126,0.0028860028860028,0.0162115292935692,507,0.0831228956228956,0.0832778147901399,0.6828908554572272,1.0,IT_Admin,0.0123499142367066,0.0,0.2793503264745712,0.4043452932545213,0.0340785443057887,0.056358349091165,0.6828908554572272,0.2295370294120317,1,-1,53.18438242128624
DTAA/CSD0739,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.9936665511099128,7,7,0.1215590859214732,0.0212071778140293,0.0444756898884046,0.0025974025974025,0.0128873085394824,1301,0.0997474747474747,0.0998983134050983,0.0,0.0,IT_Admin,0.0441509433962264,0.0,0.0,0.0,0.0504158546903417,0.0650034082642778,0.0,0.033896401207689,0,1,34.694777240351705
DTAA/CSR0189,0.143289224952741,0.1934493374488857,0.4881549926291901,0.1189440092834348,0.5169712793733682,0.8800358324169454,0,23,0.1058155622346262,0.0122349102773246,0.0294680878970977,0.0023088023088023,0.0131559149103008,1128,0.0841750841750841,0.0843297450822258,0.0,0.0,IT_Admin,0.0283018867924528,0.0,0.0,0.3889182123231347,0.0398439308685644,0.0557674164691708,0.0,0.1251167830020739,0,1,46.680838051831586
DTAA/CTF0687,0.1474480151228733,0.3554631881725625,0.4239745572273972,0.924985899605189,0.1243654822335025,0.8512666697031128,0,23,0.1303372930680788,0.0350734094616639,0.0686110109364433,0.0028860028860028,0.0133565942846176,1330,0.1123035914702581,0.112451348223991,0.0,0.0,IT_Admin,0.0663807890222984,0.0,0.0,0.4544343299431768,0.0643799423672227,0.0727247925960019,0.0,0.1543227604633226,0,-1,54.06649154001638
DTAA/CTH0082,0.1504725897920605,0.4090586695959215,0.4985874851916853,0.2266445550027639,0.1218905472636815,0.8313088119875769,0,23,0.1517580268116979,0.432300163132137,0.726491033259712,0.0023088023088023,0.0091794095560573,629,0.2985760381593715,0.2986780742662786,0.0,0.0,IT_Admin,1.0,0.0,0.0,0.2663258309638073,0.3963509448590128,0.1828173867180458,0.0,0.2510086351211177,1,-1,67.81267619640592
DTAA/CTH0856,0.1504725897920605,0.35712200705172,0.5403912426566585,0.7932559425096739,0.1169154228855721,0.8313231610655031,0,23,0.1020466580792901,0.0244698205546492,0.0611077979433287,0.0011544011544011,0.0068203355516788,1164,0.0861040965207632,0.0862582839510501,0.387905604719764,1.0,IT_Admin,0.1018867924528302,0.0,0.2331485750808503,0.4468603247041285,0.053009331253026,0.0543905921331294,0.387905604719764,0.2020518358558382,1,-1,57.12948527046412
DTAA/CTR0537,0.17882797731569,0.6201469339487768,0.4131845608661015,0.0,0.0062893081761006,0.4767291068269502,7,23,0.0377367492008969,0.0016313213703099,0.010972790518467,0.0011544011544011,0.0183703510336676,496,0.0290053310886644,0.0291735334338511,0.0117994100294985,1.0,General,0.0067924528301886,0.0,0.0022520824726613,0.1264710915302707,0.0185448504095131,0.0247513390666656,0.0117994100294985,0.0460662167969884,0,1,41.834995078460956
DTAA/CVW0133,0.2517958412098299,0.6378557546800221,0.3983839250806775,0.0,0.0,0.4390396782524415,7,17,0.1303372930680788,0.0138662316476345,0.0271252833934775,0.0028860028860028,0.0133565942846176,1321,0.1031846240179573,0.1033346190259125,0.3023598820058997,1.0,IT_Admin,0.0262435677530017,0.0,0.0,0.1195151775242032,0.0436370785957398,0.0672534121246214,0.3023598820058997,0.1073191072216,0,1,39.38073911282657
DTAA/CWG0305,0.2517958412098299,0.9039736981587174,0.5036098638142277,0.5439469320066336,0.0761194029850746,0.4389700181077062,0,23,0.1444110490911693,0.0179445350734094,0.0316879135157314,0.004040404040404,0.0168798806001972,1538,0.1158459595959596,0.1159928468740138,0.1666666666666666,1.0,IT_Admin,0.0249056603773584,0.0,0.078714246822558,0.3447147999402882,0.0497901307561587,0.0762595279976546,0.1666666666666666,0.1476701277491412,0,1,49.99920071097013
DTAA/CYK0330,0.2544423440453686,0.7035838988726715,0.3826801901799328,0.0,0.0,0.4329541927080096,7,17,0.121654501216545,0.0163132137030995,0.0341852886602731,0.0025974025974025,0.0128772206267313,1289,0.0977132435465768,0.0978645815070654,0.2964601769911504,1.0,IT_Admin,0.0339622641509433,0.0,0.0,0.1148040570539798,0.0452867107614649,0.0637788343786386,0.2964601769911504,0.1049650981733399,0,1,39.20473320199681
DTAA/CZB0163,0.128922495274102,0.0867596052719907,0.0749934884333057,0.0,0.5304347826086957,0.993697676128652,6,7,0.0864939649825867,0.0065252854812398,0.0192174725031898,0.004040404040404,0.0281517040592948,963,0.0683571829405162,0.0685157263578666,0.0,0.0,General,0.0090566037735849,0.0,0.0,0.23467195957347,0.0353530404659007,0.0522749913880276,0.0,0.0841103019034396,0,1,41.034907900407326
DTAA/DAG0754,0.2359168241965973,0.6746306355330747,0.369811009363725,0.0,0.0,0.4783364156631879,7,14,0.1082009446114212,0.0269168026101141,0.0634037090495144,0.002020202020202,0.011258204571007,517,0.0921015712682379,0.0922542866159402,0.0,0.0,IT_Admin,0.0700471698113207,0.0,0.0,0.1109433028091175,0.0567195048183435,0.0597642245893455,0.0,0.062528708536036,0,1,37.722217876393714
DTAA/DAO0613,0.1531190926275992,0.1680510691630792,0.3189618643196909,0.0,0.7995110024449877,0.7579626504771338,6,15,0.0722293783693526,0.0097879282218597,0.0345003604451604,0.0017316017316017,0.0144398940975636,853,0.0581509539842873,0.0583120025246327,0.0,0.0,General,0.02911051212938,0.0,0.0,0.4154929602739023,0.0360280241257198,0.0406665300295978,0.0,0.126649681019877,0,1,46.28966658189585
DTAA/DAR0341,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.9936809226791846,7,7,0.1100138352177854,0.0187601957585644,0.0434638357447198,0.0034632034632034,0.0189824310983982,1203,0.0906285072951739,0.0907815842070198,0.0,0.0,IT_Admin,0.030043541364296,0.0,0.0,0.0,0.0494294142454364,0.0619700768164636,0.0,0.0327928141900186,0,1,34.183800919424165
DTAA/DAV0579,0.2362948960302457,0.6688581651798022,0.3607563507890336,0.0,0.0,0.4773855490306933,7,14,0.0926005438671819,0.0171288743882544,0.0471277405721211,0.0031746031746031,0.0206642848986117,823,0.0769851290684624,0.0771415547529717,0.9616519174041298,1.0,General,0.0297169811320754,0.0,0.0,0.10822690523671,0.0482832645290804,0.0544567914005221,0.9616519174041298,0.2018178543551056,1,1,43.11112393331462
DTAA/DAW0123,0.0816635160680529,0.1847658260422027,0.0,0.0,0.0,0.98097728826403,7,7,0.0394065168646534,0.0081566068515497,0.0525531964663043,0.0014430014430014,0.0219957873387476,518,0.033179012345679,0.0333461902591255,0.0,0.0,General,0.0283018867924528,0.0,0.0,0.0,0.0407566378077071,0.0287057223429064,0.0,0.0214412538184241,0,1,38.74169520222892
DTAA/DAW0199,0.0536862003780718,0.2822108164891179,0.0751689963379893,0.0,0.0,0.9814566862337144,7,8,0.0209436572682601,0.0024469820554649,0.0295079096374992,0.0002886002886002,0.0082335582335582,285,0.0165895061728395,0.0167607559872365,0.0,0.0,General,0.0254716981132075,0.0,0.0,0.0225506989013967,0.0214127537424691,0.0132471269971269,0.0,0.0164439202844951,0,1,39.57099430170099
DTAA/DAW0221,0.1345935727788279,0.4501100817750327,0.2709401867572634,0.1265432098765432,0.0416666666666666,0.9459332430362674,0,23,0.1241830065359477,0.0277324632952691,0.0569339728895307,0.0031746031746031,0.0154189794527217,1287,0.1047629068462401,0.1049125144640415,0.0,0.0,IT_Admin,0.0481132075471698,0.0,0.0,0.1359116856568086,0.0579292815877714,0.0690253358888328,0.0,0.0715095039421303,0,1,42.029726262591936
DTAA/DBA0367,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.993662322603498,7,7,0.0864939649825867,0.0154975530179445,0.0456414971950758,0.0028860028860028,0.0201083600423534,982,0.0716540404040404,0.0718117746064027,0.0,0.0,General,0.0293310463121783,0.0,0.0,0.0,0.0461520496067613,0.0510357682593656,0.0,0.0289121594272078,0,1,34.161239328410446
DTAA/DBB0235,0.2434782608695652,0.7920979394216652,0.3890919669448131,0.0,0.0,0.4587352649058841,8,17,0.1152616764467344,0.0244698205546492,0.0541161168073096,0.0025974025974025,0.013589962288847,1313,0.0965207631874298,0.0966723938427013,0.6932153392330384,1.0,IT_Admin,0.0509433962264151,0.0,0.0,0.1167275900834439,0.0541873823796558,0.0633484428279967,0.6932153392330384,0.1679668929456954,1,1,43.04018621592214
DTAA/DBF0903,0.2782608695652174,0.6639085560084015,0.3969721897128556,0.0,0.0,0.3833601124538248,7,16,0.0934115738752922,0.0130505709624796,0.0355958889564942,0.002020202020202,0.0130361176718792,997,0.0752665544332211,0.0754234019425646,0.4852507374631268,1.0,General,0.0339622641509433,0.0,0.0,0.1190916569138566,0.0403910945548693,0.0503743797286843,0.4852507374631268,0.1292910028743085,0,1,39.872796027743476
DTAA/DBG0686,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.9936691470916996,7,7,0.1051476551691236,0.0146818923327895,0.0355858176886817,0.0025974025974025,0.0148942049349473,1235,0.0848765432098765,0.0850310319436165,0.0,0.0,IT_Admin,0.030566037735849,0.0,0.0,0.0,0.0432907013586498,0.0568836078999048,0.0,0.0293726474505036,0,1,33.97715600627629
DTAA/DBM0698,0.2313799621928166,0.5491984212390799,0.3434711436435236,0.0,0.0,0.4905475483143096,7,13,0.0842517055483994,0.0130505709624796,0.0394549576632401,0.0025974025974025,0.0185778084140591,993,0.0688131313131313,0.0689715628177706,0.0,0.0,General,0.0271698113207547,0.0,0.0,0.103041343093057,0.0421511624655176,0.0487190021535024,0.0,0.052692993174571,0,1,36.24741962950824
DTAA/DCB0462,0.240453686200378,0.5932715195573852,0.3786145106912582,0.0,0.0,0.466622629953398,7,18,0.1506130432708363,0.0187601957585644,0.0317662632530194,0.0046176046176046,0.0184981649877285,627,0.1210367564534231,0.1211823696483046,0.0,0.0,IT_Admin,0.0229744728079911,0.0,0.0,0.1135843532073774,0.0515551897769955,0.0800213198671453,0.0,0.0664457346905791,0,1,36.754338888936665
DTAA/DCC0600,0.1546313799621928,0.3149519165465151,0.2984484348712155,0.0,0.0,0.8051565090495042,7,17,0.1085826057917084,0.0146818923327895,0.03446254768711,0.0054834054834054,0.030450809845812,942,0.0888047138047138,0.0889582383674041,0.2123893805309734,1.0,IT_Admin,0.0152830188679245,0.0,0.0,0.0895345304613646,0.0480830379556403,0.065463152221153,0.2123893805309734,0.0874368910347495,0,1,42.46638594512622
DTAA/DCF0307,0.128922495274102,0.2806298343365629,0.0750794466790571,0.0,0.0,0.9936790225275676,7,8,0.1229903153475502,0.032626427406199,0.0676294328509468,0.0043290043290043,0.0212293835987215,1252,0.1065516273849607,0.1067007959605876,0.0,0.0,IT_Admin,0.0424528301886792,0.0,0.0,0.0225238340037171,0.0647815945745999,0.072422729870465,0.0,0.0464101990696555,0,1,35.077741313428135
DTAA/DCM0725,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936641692297172,8,8,0.1058155622346262,0.0130505709624796,0.0314326270902376,0.0046176046176046,0.0263118298206017,1178,0.0856481481481481,0.0858024474911462,0.0,0.0,IT_Admin,0.0159822419533851,0.0,0.0,0.0,0.0447729749382245,0.0619136208171295,0.0,0.031148946432661,0,1,33.76955461418828
DTAA/DDD0915,0.2419659735349716,0.6859861647001657,0.3851184800904786,0.0,0.0,0.4627594071020573,7,17,0.1314822766089404,0.0448613376835236,0.0869954308037827,0.004040404040404,0.0185366888735233,1078,0.1179152637485971,0.1180616431151162,0.0,0.0,IT_Admin,0.0622641509433962,0.0,0.0,0.1155355440271436,0.0753551773857364,0.0781638337985675,0.0,0.0747991565414355,0,1,40.9041158925185
DTAA/DDJ0535,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.9936563277589602,7,7,0.1218453318066886,0.0220228384991843,0.0460780019192837,0.0008658008658008,0.004285697368933,1245,0.0994668911335578,0.0996177986605421,0.0,0.0,IT_Admin,0.1146226415094339,0.0,0.0,0.0,0.0486937765316594,0.0613944136277078,0.0,0.0323914251930077,0,1,36.73086201143098
DTAA/DDK0417,0.2914933837429111,0.8368103863330729,0.5087248465821692,0.2351254480286738,0.0541935483870967,0.3599793265856208,0,23,0.1132579552502266,0.0179445350734094,0.0403857729212684,0.0023088023088023,0.0122932319653631,558,0.0921015712682379,0.0922542866159402,0.6061946902654867,1.0,IT_Admin,0.0415094339622641,0.0,0.0714233660249205,0.2448325077380916,0.0465324471002884,0.060178235547088,0.6061946902654867,0.1834682458462188,1,1,47.91068460707333
DTAA/DDW0643,0.2347826086956521,0.5823818836850227,0.3674695551064204,0.0,0.0,0.481362865477295,7,13,0.1151662611516626,0.0179445350734094,0.0397179635302594,0.0106782106782106,0.0559160374786666,542,0.0975729517396184,0.0977243241347873,0.0,0.0,IT_Admin,0.0098311817279046,0.0,0.0,0.1102408665319261,0.0596670452390622,0.0809101860352377,0.0,0.0686712289754627,0,1,38.151415709291506
DTAA/DEP0563,0.128922495274102,0.1847658260422027,0.0,0.0,0.0,0.9936660158559366,7,7,0.1083440675540289,0.0179445350734094,0.0422134243320288,0.0023088023088023,0.0128495601254827,1191,0.0884890572390572,0.0886426592797784,0.0,0.0,IT_Admin,0.0415094339622641,0.0,0.0,0.0,0.046630393714465,0.0582332583936274,0.0,0.0308789523984696,0,1,34.154465714028184
DTAA/DFW0798,0.2287334593572779,0.7733466183605495,0.3825496028171937,0.0,0.0,0.4979675215265767,8,14,0.1057201469395544,0.0146818923327895,0.0353935485251229,0.0034632034632034,0.0197516426242225,1178,0.0857182940516274,0.0858725761772853,0.6725663716814159,1.0,IT_Admin,0.0235123367198838,0.0,0.0,0.1147648808451581,0.0447662964377391,0.0593316334806654,0.6725663716814159,0.1600772880868769,1,1,41.36660093800643
DTAA/DFZ0063,0.252930056710775,0.7887551533718402,0.5305087798490655,0.473831929998349,0.0713224368499257,0.4369505592152011,0,23,0.080148847860312,0.0138662316476345,0.044060475161987,0.0014430014430014,0.0108477740525218,920,0.0655864197530864,0.0657456432553736,0.0929203539823008,1.0,General,0.0481132075471698,0.0,0.1025509472678883,0.3298311876941946,0.0413143393688124,0.0436909614728605,0.0929203539823008,0.1217786091681933,0,1,46.97405782149029
DTAA/DGM0240,0.2790170132325142,0.9830936404509651,0.3605149833492526,0.0,0.0,0.3818875603022039,9,17,0.0981346309813463,0.0187601957585644,0.0487123784704401,0.0046176046176046,0.0283662452430638,1056,0.0824565095398428,0.0826115922718187,0.0,0.0,IT_Admin,0.0229744728079911,0.0,0.0,0.1081544950047758,0.0524929890044084,0.0608204038211312,0.0,0.0606162708580197,0,1,40.99587457556153
DTAA/DIS0382,0.2642722117202268,0.7175116715436889,0.5637766456624111,0.388809862494073,0.0796586059743954,0.4121293636859747,0,23,0.0918372215066075,0.0171288743882544,0.0475184368670195,0.0014430014430014,0.0094707250147664,1025,0.0755822109988776,0.0757389810301904,0.9129793510324484,1.0,General,0.0594339622641509,0.0,0.123526226497177,0.3176393948367034,0.0449678802392612,0.0491376166052331,0.9129793510324484,0.2443799135990928,1,-1,51.02115088528307
DTAA/DJC0162,0.128922495274102,0.2752743031469338,0.0751173381640724,0.0,0.0,0.9936784337481936,7,8,0.1318162301416917,0.0195758564437194,0.0378656412689296,0.004040404040404,0.0184898114088865,610,0.1072881593714927,0.1074371471650478,0.0,0.0,IT_Admin,0.0271698113207547,0.0,0.0,0.0225352014492217,0.0508430100854691,0.0717688201864502,0.0,0.0413710589388321,0,1,34.135916319693905
DTAA/DJW0368,0.252930056710775,0.6973331324623997,0.512564968478533,0.3384513785702493,0.050520059435364,0.4364329612919497,0,23,0.1125423405371881,0.0114192495921696,0.0258631086162853,0.0043290043290043,0.0231960650742376,522,0.0897516835016835,0.0899049756302815,0.0,0.0,IT_Admin,0.0148584905660377,0.0,0.0,0.2755129278887803,0.0423988419378515,0.0631294361307051,0.0,0.0995001856831194,0,1,43.283592171183386
DTAA/DKB0409,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.993666738448805,8,8,0.1009016745384285,0.0171288743882544,0.0432597090345979,0.004040404040404,0.0241414141414141,1151,0.0835086980920314,0.0836635225639047,0.0,0.0,IT_Admin,0.0237735849056603,0.0,0.0,0.0,0.0490526136674089,0.0597617845117845,0.0,0.0321088609115392,0,1,33.70374270173314
DTAA/DKR0696,0.128922495274102,0.4611112354270625,0.0751299644123191,0.0,0.0,0.9936853652871904,8,9,0.1005677210056772,0.0187601957585644,0.0475366419337659,0.0028860028860028,0.017300993164694,1096,0.0834034792368125,0.0835583295346961,0.0,0.0,IT_Admin,0.0355060034305317,0.0,0.0,0.0225389893236957,0.0490721631174266,0.0569624848079651,0.0,0.0370506256240145,0,1,34.152025966710134
DTAA/DLM0723,0.1727788279773157,0.3855633940403449,0.3304108661691769,0.0,0.0,0.7056102119774673,7,15,0.0933161585802204,0.0212071778140293,0.0579023132509419,0.004040404040404,0.026098826098826,956,0.079685746352413,0.0798415091693257,0.0,0.0,General,0.0294339622641509,0.0,0.0,0.099123259850753,0.0554440361711628,0.0582509782509782,0.0,0.0587489721853398,0,1,37.84027712032157
DTAA/DME0620,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936684244988312,8,8,0.117360812938314,0.0252854812398042,0.0549218212644408,0.0034632034632034,0.0177965104537112,1308,0.0988355780022446,0.0989866404852905,0.0,0.0,IT_Admin,0.0404934687953555,0.0,0.0,0.0,0.0562720263559965,0.0664199509828313,0.0,0.0363001969703066,0,1,34.463424712811516
DTAA/DMR0377,0.2812854442344045,0.7464736982614129,0.40673125608377,0.0,0.0,0.3776658846687841,7,18,0.1158818758647011,0.0203915171288743,0.0448559020783678,0.002020202020202,0.0105135164297037,1217,0.094942480359147,0.0950944984045723,0.0,0.0,IT_Admin,0.053066037735849,0.0,0.0,0.122019376825131,0.0487583811410352,0.0611708947873697,0.0,0.0628630013024875,0,1,38.9515474667437
DTAA/DNH0619,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936658285170448,8,8,0.0926482515147178,0.0195758564437194,0.0538326117269632,0.0031746031746031,0.0206536715011291,1035,0.0780723905723905,0.0782285493881272,0.0,0.0,General,0.0339622641509433,0.0,0.0,0.0,0.0516420576167639,0.0551049029438859,0.0,0.0318509459018388,0,1,33.94710247008989
DTAA/DNM0143,0.128922495274102,0.3695316520844054,0.0,0.0,0.0,0.9936645706701998,8,8,0.1137350317255856,0.0163132137030995,0.0365606582364997,0.0025974025974025,0.0137719961077014,1270,0.0918911335578002,0.092043900557523,0.0,0.0,IT_Admin,0.0339622641509433,0.0,0.0,0.0,0.0451589342956774,0.0606434785777607,0.0,0.0309664966479272,0,1,33.623367992073085
DTAA/DNS0937,0.2699432892249527,0.7928461142563046,0.3691668641832621,0.0,0.0,0.3994275842760987,8,17,0.1100615428653213,0.0154975530179445,0.0358893779847093,0.0017316017316017,0.0094871103521622,1211,0.088418911335578,0.0885725305936393,0.0,0.0,IT_Admin,0.0460916442048517,0.0,0.0,0.1107500592549786,0.0428031306710676,0.0568461909422117,0.0,0.0568801582841712,0,1,37.4440972748352
DTAA/DOC0003,0.128922495274102,0.5542974781266081,0.0,0.0,0.0,0.9936487539151914,9,9,0.093984065645723,0.0130505709624796,0.0353796101375181,0.002020202020202,0.0129569108809615,1076,0.0756874298540965,0.075844174059399,0.0,0.0,General,0.0339622641509433,0.0,0.0,0.0,0.0403736914621921,0.0505952222648425,0.0,0.0267795975779778,0,1,34.43952927807528
